,attn_to_target,crit,distractor,entropy,grammaticality,id,interference,sentence,subject,surprisal,verb
187,0.1295444667339325,depends,sing,1.9727148377373729,ungram,24.0,int,The accountant who the administrators depends on to balance the books is very well paid.,pl,20.884828567504883,sing
188,0.14039906859397888,depend,pl,2.2623710963596233,ungram,24.0,int,The accountants who the administrator depend on to balance the books are very well paid.,sing,18.652050018310547,pl
189,0.4047044515609741,depends,pl,1.8930353390672077,gram,24.0,unint,The accountants who the administrator depends on to balance the books are very well paid.,sing,14.609174728393555,sing
190,0.24969327449798584,depend,sing,2.1007123079548795,ungram,24.0,unint,The accountant who the administrator depend on to balance the books is very well paid.,sing,19.602550506591797,pl
191,0.349602609872818,depends,sing,1.835572880278231,gram,24.0,int,The accountant who the administrator depends on to balance the books is very well paid.,sing,14.975231170654297,sing
192,0.38421207666397095,tutor,pl,2.1601427339787658,gram,25.0,int,The orphans who the nuns tutor in algebra lost their parents in the ongoing civil war.,pl,18.33622932434082,pl
193,,tutors,pl,,ungram,25.0,unint,The orphans who the nuns tutors in algebra lost their parents in the ongoing civil war.,pl,,sing
194,0.39162155985832214,tutor,sing,2.168754508925449,gram,25.0,unint,The orphan who the nuns tutor in algebra lost his parents in the ongoing civil war.,pl,18.06507110595703,pl
195,,tutors,sing,,ungram,25.0,int,The orphan who the nuns tutors in algebra lost his parents in the ongoing civil war.,pl,,sing
196,0.5257396101951599,tutor,pl,1.840535725013249,ungram,25.0,int,The orphans who the nun tutor in algebra lost their parents in the ongoing civil war.,sing,17.191829681396484,pl
197,,tutors,pl,,gram,25.0,unint,The orphans who the nun tutors in algebra lost their parents in the ongoing civil war.,sing,,sing
198,0.4812738001346588,tutor,sing,2.0065496880216838,ungram,25.0,unint,The orphan who the nun tutor in algebra lost his parents in the ongoing civil war.,sing,17.91992950439453,pl
199,,tutors,sing,,gram,25.0,int,The orphan who the nun tutors in algebra lost his parents in the ongoing civil war.,sing,,sing
200,0.292673259973526,need,pl,2.1089847966852413,gram,26.0,int,The translators who the diplomats need for communication were trying furiously to facilitate peace talks.,pl,9.810652732849121,pl
201,0.10178182274103165,needs,pl,2.125995272934502,ungram,26.0,unint,The translators who the diplomats needs for communication were trying furiously to facilitate peace talks.,pl,16.5806827545166,sing
202,0.5058733820915222,need,sing,1.7173777599528774,gram,26.0,unint,The translator who the diplomats need for communication was trying furiously to facilitate peace talks.,pl,11.211538314819336,pl
203,0.06184351071715355,needs,sing,2.079221809738893,ungram,26.0,int,The translator who the diplomats needs for communication was trying furiously to facilitate peace talks.,pl,16.777875900268555,sing
204,0.17479698359966278,need,pl,2.355648051863994,ungram,26.0,int,The translators who the diplomat need for communication were trying furiously to facilitate peace talks.,sing,14.132867813110352,pl
205,0.5331606864929199,needs,pl,1.712576442744724,gram,26.0,unint,The translators who the diplomat needs for communication were trying furiously to facilitate peace talks.,sing,10.242108345031738,sing
206,0.31863221526145935,need,sing,2.174608427931323,ungram,26.0,unint,The translator who the diplomat need for communication was trying furiously to facilitate peace talks.,sing,16.481689453125,pl
207,0.3581586480140686,needs,sing,1.9915733211270028,gram,26.0,int,The translator who the diplomat needs for communication was trying furiously to facilitate peace talks.,sing,11.558835983276367,sing
208,0.3279367685317993,applaud,pl,2.1225119954648513,gram,27.0,int,The dancers who the hosts applaud so frequently have been performing since they were young girls in Ecuador.,pl,13.553650856018066,pl
209,,applauds,pl,,ungram,27.0,unint,The dancers who the hosts applauds so frequently have been performing since they were young girls in Ecuador.,pl,,sing
210,0.3717954456806183,applaud,sing,2.200669118981625,gram,27.0,unint,The dancer who the hosts applaud so frequently has been performing since she was a young girls in Ecuador.,pl,14.508903503417969,pl
211,,applauds,sing,,ungram,27.0,int,The dancer who the hosts applauds so frequently has been performing since she was a young girls in Ecuador.,pl,,sing
212,0.20939204096794128,applaud,pl,2.1089646282456247,ungram,27.0,int,The dancers who the host applaud so frequently have been performing since they were young girls in Ecuador.,sing,15.046804428100586,pl
213,,applauds,pl,,gram,27.0,unint,The dancers who the host applauds so frequently have been performing since they were young girls in Ecuador.,sing,,sing
214,0.37754297256469727,applaud,sing,2.163780468307992,ungram,27.0,unint,The dancer who the host applaud so frequently has been performing since she was a young girls in Ecuador.,sing,17.163501739501953,pl
215,,applauds,sing,,gram,27.0,int,The dancer who the host applauds so frequently has been performing since she was a young girls in Ecuador.,sing,,sing
216,0.5116649270057678,report,pl,1.5877431411528977,gram,28.0,int,The supervisors who the counselors report to directly are supposed to provide advice and support.,pl,9.407368659973145,pl
217,0.15960386395454407,reports,pl,1.7221313255013007,ungram,28.0,unint,The supervisors who the counselors reports to directly are supposed to provide advice and support.,pl,15.919441223144531,sing
218,0.6448516845703125,report,sing,1.3124715179247495,gram,28.0,unint,The supervisor who the counselors report to directly is supposed to provide advice and support.,pl,9.969520568847656,pl
219,0.10394598543643951,reports,sing,2.050280345449309,ungram,28.0,int,The supervisor who the counselors reports to directly is supposed to provide advice and support.,pl,14.693346977233887,sing
220,0.3096050024032593,report,pl,2.0510772082553395,ungram,28.0,int,The supervisors who the counselor report to directly are supposed to provide advice and support.,sing,12.985045433044434,pl
221,0.7612634897232056,reports,pl,1.0252826499831411,gram,28.0,unint,The supervisors who the counselor reports to directly are supposed to provide advice and support.,sing,8.632811546325684,sing
222,0.38423624634742737,report,sing,1.941392600443837,ungram,28.0,unint,The supervisor who the counselor report to directly is supposed to provide advice and support.,sing,14.31329345703125,pl
223,0.6117588877677917,reports,sing,1.4936197993297846,gram,28.0,int,The supervisor who the counselor reports to directly is supposed to provide advice and support.,sing,9.035600662231445,sing
224,0.581225574016571,trust,pl,1.778074990052036,gram,29.0,int,The commentators who the viewers trust the most have a very slick hairstyle.,pl,9.44766902923584,pl
225,0.35402339696884155,trusts,pl,2.122885091817513,ungram,29.0,unint,The commentators who the viewers trusts the most have a very slick hairstyle.,pl,15.468635559082031,sing
226,0.7680810689926147,trust,sing,1.2018266164507283,gram,29.0,unint,The commentator who the viewers trust the most has a very slick hairstyle.,pl,8.757430076599121,pl
227,0.26165148615837097,trusts,sing,2.2750106612441123,ungram,29.0,int,The commentator who the viewers trusts the most has a very slick hairstyle.,pl,14.234546661376953,sing
228,0.23144736886024475,trust,pl,2.224318658158954,ungram,29.0,int,The commentators who the viewer trust the most have a very slick hairstyle.,sing,13.085947036743164,pl
229,0.6981670260429382,trusts,pl,1.3629441546946224,gram,29.0,unint,The commentators who the viewer trusts the most have a very slick hairstyle.,sing,8.209212303161621,sing
230,0.42819124460220337,trust,sing,2.1499302935799536,ungram,29.0,unint,The commentator who the viewer trust the most has a very slick hairstyle.,sing,13.302594184875488,pl
231,0.5522798299789429,trusts,sing,1.7473884135642568,gram,29.0,int,The commentator who the viewer trusts the most has a very slick hairstyle.,sing,8.538328170776367,sing
232,0.431673139333725,appreciate,pl,2.08983969323759,gram,30.0,int,The journalists who the editors appreciate the most always turn her stories in promptly.,pl,14.734064102172852,pl
233,,appreciates,pl,,ungram,30.0,unint,The journalists who the editors appreciates the most always turn her stories in promptly.,pl,,sing
234,0.6514591574668884,appreciate,sing,1.5736084256636431,gram,30.0,unint,The journalist who the editors appreciate the most always turns her stories in promptly.,pl,16.107271194458008,pl
235,,appreciates,sing,,ungram,30.0,int,The journalist who the editors appreciates the most always turns her stories in promptly.,pl,,sing
236,0.10661010444164276,appreciate,pl,2.1272038258041297,ungram,30.0,int,The journalists who the editor appreciate the most always turn her stories in promptly.,sing,20.497291564941406,pl
237,,appreciates,pl,,gram,30.0,unint,The journalists who the editor appreciates the most always turn her stories in promptly.,sing,,sing
238,0.23058365285396576,appreciate,sing,2.348931628736087,ungram,30.0,unint,The journalist who the editor appreciate the most always turns her stories in promptly.,sing,23.241636276245117,pl
239,,appreciates,sing,,gram,30.0,int,The journalist who the editor appreciates the most always turns her stories in promptly.,sing,,sing
240,,hate,pl,2.108872652604865,gram,31.0,int,The customers who the waitresses hate the most are the ones who complain about everything and leave a lousy tip.,pl,11.539410591125488,pl
241,,hates,pl,2.540531963748163,ungram,31.0,unint,The customers who the waitresses hates the most are the ones who complain about everything and leave a lousy tip.,pl,20.46820068359375,sing
242,,hate,sing,1.6540022872629772,gram,31.0,unint,The customer who the waitresses hate the most is the one who complains about everything and leaves a lousy tip.,pl,11.66960334777832,pl
243,,hates,sing,2.6353090796464214,ungram,31.0,int,The customer who the waitresses hates the most is the one who complains about everything and leaves a lousy tip.,pl,18.60867691040039,sing
244,0.37482914328575134,hate,pl,2.1261678622978364,ungram,31.0,int,The customers who the waitress hate the most are the ones who complain about everything and leave a lousy tip.,sing,16.249753952026367,pl
245,0.7852472066879272,hates,pl,1.1271262773146904,gram,31.0,unint,The customers who the waitress hates the most are the ones who complain about everything and leave a lousy tip.,sing,12.564668655395508,sing
246,0.49682682752609253,hate,sing,1.9615729864131404,ungram,31.0,unint,The customer who the waitress hate the most is the one who complains about everything and leaves a lousy tip.,sing,16.944255828857422,pl
247,0.6229435205459595,hates,sing,1.6948752248005527,gram,31.0,int,The customer who the waitress hates the most is the one who complains about everything and leaves a lousy tip.,sing,12.761176109313965,sing
248,0.4191596508026123,meet,pl,1.9310108339163878,gram,32.0,int,The therapists who the survivors meet with weekly are trying to help them recover from her/their awful ordeal.,pl,9.027251243591309,pl
249,0.1491718292236328,meets,pl,1.7495052493561611,ungram,32.0,unint,The therapists who the survivors meets with weekly are trying to help them recover from her/their awful ordeal.,pl,18.458459854125977,sing
250,0.6150513887405396,meet,sing,1.525824049132661,gram,32.0,unint,The therapist who the survivors meet with weekly is trying to help her recover from her/their awful ordeal.,pl,9.856925964355469,pl
251,0.08851997554302216,meets,sing,1.9306778614052926,ungram,32.0,int,The therapist who the survivors meets with weekly is trying to help her recover from her/their awful ordeal.,pl,18.209152221679688,sing
252,0.2710990011692047,meet,pl,2.111717521262172,ungram,32.0,int,The therapists who the survivor meet with weekly are trying to help them recover from her/their awful ordeal.,sing,14.464136123657227,pl
253,0.6477634310722351,meets,pl,1.3771722272565008,gram,32.0,unint,The therapists who the survivor meets with weekly are trying to help them recover from her/their awful ordeal.,sing,10.798247337341309,sing
254,0.3790546655654907,meet,sing,2.0677553366443653,ungram,32.0,unint,The therapist who the survivor meet with weekly is trying to help her recover from her/their awful ordeal.,sing,17.003807067871094,pl
255,0.4324723482131958,meets,sing,1.821308093514781,gram,32.0,int,The therapist who the survivor meets with weekly is trying to help her recover from her/their awful ordeal.,sing,11.08888053894043,sing
256,,work,pl,1.8495099891129783,gram,33.0,int,The cheerleaders who the choreographers work with usually train all year for the national competition.,pl,8.94164752960205,pl
257,,works,pl,2.497183423498094,ungram,33.0,unint,The cheerleaders who the choreographers works with usually train all year for the national competition.,pl,16.696067810058594,sing
258,,work,sing,1.437798391784932,gram,33.0,unint,The cheerleader who the choreographers work with usually trains all year for the national competition.,pl,10.927322387695312,pl
259,,works,sing,2.602952866563263,ungram,33.0,int,The cheerleader who the choreographers works with usually trains all year for the national competition.,pl,17.40071678161621,sing
260,,work,pl,2.289339919192836,ungram,33.0,int,The cheerleaders who the choreographer work with usually train all year for the national competition.,sing,16.603187561035156,pl
261,,works,pl,1.1584761762428057,gram,33.0,unint,The cheerleaders who the choreographer works with usually train all year for the national competition.,sing,10.929224967956543,sing
262,,work,sing,1.9287363962688722,ungram,33.0,unint,The cheerleader who the choreographer work with usually trains all year for the national competition.,sing,17.196369171142578,pl
263,,works,sing,1.6867579632799758,gram,33.0,int,The cheerleader who the choreographer works with usually trains all year for the national competition.,sing,11.376365661621094,sing
264,,know,pl,2.1591751686593232,gram,34.0,int,The cowboys who the ranchers know the best have thirty years of experience on the range.,pl,8.607186317443848,pl
265,,knows,pl,2.522854970156835,ungram,34.0,unint,The cowboys who the ranchers knows the best have thirty years of experience on the range.,pl,17.44028091430664,sing
266,,know,sing,1.9773869121612022,gram,34.0,unint,The cowboy who the ranchers know the best has thirty years of experience on the range.,pl,8.825489044189453,pl
267,,knows,sing,2.373042905060527,ungram,34.0,int,The cowboy who the ranchers knows the best has thirty years of experience on the range.,pl,16.912778854370117,sing
268,,know,pl,2.2156852766352353,ungram,34.0,int,The cowboys who the rancher know the best have thirty years of experience on the range.,sing,13.294050216674805,pl
269,,knows,pl,2.441605512855149,gram,34.0,unint,The cowboys who the rancher knows the best have thirty years of experience on the range.,sing,9.781157493591309,sing
270,,know,sing,2.062846674910963,ungram,34.0,unint,The cowboy who the rancher know the best has thirty years of experience on the range.,sing,14.692049980163574,pl
271,,knows,sing,2.275036566223622,gram,34.0,int,The cowboy who the rancher knows the best has thirty years of experience on the range.,sing,10.221634864807129,sing
272,0.544005811214447,prefer,pl,1.9116843080552663,gram,35.0,int,The surgeons who the nurses prefer most to assist have an impeccable record in the operating room.,pl,12.657150268554688,pl
273,0.33916738629341125,prefers,pl,2.2154321274476643,ungram,35.0,unint,The surgeons who the nurses prefers most to assist have an impeccable record in the operating room.,pl,21.209745407104492,sing
274,0.660833477973938,prefer,sing,1.6013026362918772,gram,35.0,unint,The surgeon who the nurses prefer most to assist has an impeccable record in the operating room.,pl,12.969170570373535,pl
275,0.19781091809272766,prefers,sing,2.283151565804889,ungram,35.0,int,The surgeon who the nurses prefers most to assist has an impeccable record in the operating room.,pl,19.93400001525879,sing
276,0.42574530839920044,prefer,pl,2.102056306557178,ungram,35.0,int,The surgeons who the nurse prefer most to assist have an impeccable record in the operating room.,sing,18.769296646118164,pl
277,0.7605751156806946,prefers,pl,1.2380597453881639,gram,35.0,unint,The surgeons who the nurse prefers most to assist have an impeccable record in the operating room.,sing,14.15910530090332,sing
278,0.5412880778312683,prefer,sing,1.9654092375736572,ungram,35.0,unint,The surgeon who the nurse prefer most to assist has an impeccable record in the operating room.,sing,19.825746536254883,pl
279,0.623319685459137,prefers,sing,1.6823225431291557,gram,35.0,int,The surgeon who the nurse prefers most to assist has an impeccable record in the operating room.,sing,13.73977279663086,sing
280,0.45339906215667725,gossip,pl,2.2946277305757117,gram,36.0,int,The bartenders who the patrons gossip with after work always have new stories to tell.,pl,15.490764617919922,pl
281,,gossips,pl,,ungram,36.0,unint,The bartenders who the patrons gossips with after work always have new stories to tell.,pl,,sing
282,0.584895670413971,gossip,sing,1.859211301907004,gram,36.0,unint,The bartender who the patrons gossip with after work always has new stories to tell.,pl,14.455606460571289,pl
283,,gossips,sing,,ungram,36.0,int,The bartender who the patrons gossips with after work always has new stories to tell.,pl,,sing
284,0.48840516805648804,gossip,pl,2.2420466273406676,ungram,36.0,int,The bartenders who the patron gossip with after work always have new stories to tell.,sing,18.56400489807129,pl
285,,gossips,pl,,gram,36.0,unint,The bartenders who the patron gossips with after work always have new stories to tell.,sing,,sing
286,0.5652734041213989,gossip,sing,1.954718547832935,ungram,36.0,unint,The bartender who the patron gossip with after work always has new stories to tell.,sing,18.358203887939453,pl
287,,gossips,sing,,gram,36.0,int,The bartender who the patron gossips with after work always has new stories to tell.,sing,,sing
288,0.31123778223991394,complain,pl,1.433808381275182,gram,37.0,int,The columnists who the readers complain about frequently give extreme opinions without backing them up.,pl,11.433148384094238,pl
289,0.13703714311122894,complains,pl,1.3280597185424732,ungram,37.0,unint,The columnists who the readers complains about frequently give extreme opinions without backing them up.,pl,18.61239242553711,sing
290,0.5069748759269714,complain,sing,1.4261002059115164,gram,37.0,unint,The columnist who the readers complain about frequently gives extreme opinions without backing them up.,pl,12.919081687927246,pl
291,0.13479076325893402,complains,sing,1.6349793149212835,ungram,37.0,int,The columnist who the readers complains about frequently gives extreme opinions without backing them up.,pl,18.982336044311523,sing
292,0.19545312225818634,complain,pl,1.5182944157047076,ungram,37.0,int,The columnists who the reader complain about frequently give extreme opinions without backing them up.,sing,18.643138885498047,pl
293,0.4977390468120575,complains,pl,1.3239791387523248,gram,37.0,unint,The columnists who the reader complains about frequently give extreme opinions without backing them up.,sing,9.763968467712402,sing
294,0.3551555573940277,complain,sing,1.6693236835455902,ungram,37.0,unint,The columnist who the reader complain about frequently gives extreme opinions without backing them up.,sing,19.55063247680664,pl
295,0.4492264986038208,complains,sing,1.4951420064377405,gram,37.0,int,The columnist who the reader complains about frequently gives extreme opinions without backing them up.,sing,11.170624732971191,sing
296,0.3005910813808441,respect,pl,2.4060712137795752,gram,38.0,int,The anthropologists who the villagers respect the most have taken great pains to learn the local customs.,pl,13.198370933532715,pl
297,0.11766568571329117,respects,pl,2.2325541326357694,ungram,38.0,unint,The anthropologists who the villagers respects the most have taken great pains to learn the local customs.,pl,22.056407928466797,sing
298,0.4573183059692383,respect,sing,2.109594759924737,gram,38.0,unint,The anthropologist who the villagers respect the most has taken great pains to learn the local customs.,pl,12.981907844543457,pl
299,0.11113996803760529,respects,sing,2.3999591727173106,ungram,38.0,int,The anthropologist who the villagers respects the most has taken great pains to learn the local customs.,pl,21.726926803588867,sing
300,,respect,pl,2.7811824789394435,ungram,38.0,int,The anthropologists who the villager respect the most have taken great pains to learn the local customs.,sing,16.99117088317871,pl
301,,respects,pl,2.1850027333801614,gram,38.0,unint,The anthropologists who the villager respects the most have taken great pains to learn the local customs.,sing,16.12474250793457,sing
302,,respect,sing,2.631838832374545,ungram,38.0,unint,The anthropologist who the villager respect the most has taken great pains to learn the local customs.,sing,19.74190902709961,pl
303,,respects,sing,2.3640572586462114,gram,38.0,int,The anthropologist who the villager respects the most has taken great pains to learn the local customs.,sing,14.59516429901123,sing
304,0.395394891500473,assign,pl,2.0370856306456617,gram,39.0,int,The bricklayers who the contractors assign to important projects often don't show up on time.,pl,14.271096229553223,pl
305,0.14365790784358978,assigns,pl,2.1814589635181694,ungram,39.0,unint,The bricklayers who the contractors assigns to important projects often don't show up on time.,pl,20.35376739501953,sing
306,0.5216370224952698,assign,sing,1.6819776987001318,gram,39.0,unint,The bricklayer who the contractors assign to important projects often doesn't show up on time.,pl,15.460132598876953,pl
307,0.11464866995811462,assigns,sing,2.067293281730767,ungram,39.0,int,The bricklayer who the contractors assigns to important projects often doesn't show up on time.,pl,19.97568702697754,sing
308,0.2496466040611267,assign,pl,2.240449377493417,ungram,39.0,int,The bricklayers who the contractor assign to important projects often don't show up on time.,sing,18.3509578704834,pl
309,0.5664575695991516,assigns,pl,1.672041387591232,gram,39.0,unint,The bricklayers who the contractor assigns to important projects often don't show up on time.,sing,13.427619934082031,sing
310,0.3297233283519745,assign,sing,1.9836303309215222,ungram,39.0,unint,The bricklayer who the contractor assign to important projects often doesn't show up on time.,sing,20.397584915161133,pl
311,0.42739489674568176,assigns,sing,1.8053643375600854,gram,39.0,int,The bricklayer who the contractor assigns to important projects often doesn't show up on time.,sing,14.103867530822754,sing
312,0.03198522701859474,find,pl,1.58872894633464,gram,40.0,int,The comedians who the prisoners find so entertaining can find humor in the worst situations.,pl,6.183384418487549,pl
313,0.11378622055053711,finds,pl,1.6753619967253561,ungram,40.0,unint,The comedians who the prisoners finds so entertaining can find humor in the worst situations.,pl,16.81307029724121,sing
314,0.09179122000932693,find,sing,2.092746352879641,gram,40.0,unint,The comedian who the prisoners find so entertaining can find humor in the worst situations.,pl,7.043549537658691,pl
315,0.05995046719908714,finds,sing,1.9625881138745105,ungram,40.0,int,The comedian who the prisoners finds so entertaining can find humor in the worst situations.,pl,16.55748176574707,sing
316,0.026684368029236794,find,pl,1.6073279875382598,ungram,40.0,int,The comedians who the prisoner find so entertaining can find humor in the worst situations.,sing,6.216705799102783,pl
317,0.6501174569129944,finds,pl,1.434897409791416,gram,40.0,unint,The comedians who the prisoner finds so entertaining can find humor in the worst situations.,sing,8.341724395751953,sing
318,0.0667468011379242,find,sing,2.0977635841026294,ungram,40.0,unint,The comedian who the prisoner find so entertaining can find humor in the worst situations.,sing,7.203544616699219,pl
319,0.41790899634361267,finds,sing,1.9552752017334138,gram,40.0,int,The comedian who the prisoner finds so entertaining can find humor in the worst situations.,sing,9.66951847076416,sing
320,0.3632280230522156,fear,pl,2.043627784246819,gram,41.0,int,The judges who the criminals fear the most hand down tough sentences for minor offenses.,pl,11.802119255065918,pl
321,0.2148846834897995,fears,pl,2.114363116354265,ungram,41.0,unint,The judges who the criminals fears the most hand down tough sentences for minor offenses.,pl,20.1102294921875,sing
322,0.6198931336402893,fear,sing,1.5033391212131397,gram,41.0,unint,The judge who the criminals fear the most hands down tough sentences for minor offenses.,pl,11.263968467712402,pl
323,0.09354396909475327,fears,sing,2.0621837609124225,ungram,41.0,int,The judge who the criminals fears the most hands down tough sentences for minor offenses.,pl,18.586652755737305,sing
324,0.40774646401405334,fear,pl,2.058336437634137,ungram,41.0,int,The judges who the criminal fear the most hand down tough sentences for minor offenses.,sing,17.160442352294922,pl
325,0.7630837559700012,fears,pl,1.1999234124900766,gram,41.0,unint,The judges who the criminal fears the most hand down tough sentences for minor offenses.,sing,18.625600814819336,sing
326,0.5259237289428711,fear,sing,1.8732702213700974,ungram,41.0,unint,The judge who the criminal fear the most hands down tough sentences for minor offenses.,sing,17.516714096069336,pl
327,0.5794727802276611,fears,sing,1.7642035976610386,gram,41.0,int,The judge who the criminal fears the most hands down tough sentences for minor offenses.,sing,17.728971481323242,sing
328,0.39422258734703064,tease,pl,2.2165899435572123,gram,42.0,int,The students who the bullies tease during lunch iare too afraid to tell the teachers.,pl,15.420583724975586,pl
329,,teases,pl,,ungram,42.0,unint,The students who the bullies teases during lunch iare too afraid to tell the teachers.,pl,,sing
330,0.5408907532691956,tease,sing,1.9447307888680205,gram,42.0,unint,The student who the bullies tease during lunch is too afraid to tell the teachers.,pl,16.569055557250977,pl
331,,teases,sing,,ungram,42.0,int,The student who the bullies teases during lunch is too afraid to tell the teachers.,pl,,sing
332,0.138969287276268,tease,pl,2.192914136704684,ungram,42.0,int,The students who the bully tease during lunch iare too afraid to tell the teachers.,sing,18.63076400756836,pl
333,,teases,pl,,gram,42.0,unint,The students who the bully teases during lunch iare too afraid to tell the teachers.,sing,,sing
334,0.27963417768478394,tease,sing,2.298875067608938,ungram,42.0,unint,The student who the bully tease during lunch is too afraid to tell the teachers.,sing,21.786602020263672,pl
335,,teases,sing,,gram,42.0,int,The student who the bully teases during lunch is too afraid to tell the teachers.,sing,,sing
336,0.44271907210350037,discuss,pl,1.8617834405730296,gram,43.0,int,The philosophers who the scientists discuss during the radio program rarely express their ideas in plain language.,pl,9.490389823913574,pl
337,0.23220129311084747,discusses,pl,2.057124836180896,ungram,43.0,unint,The philosophers who the scientists discusses during the radio program rarely express their ideas in plain language.,pl,17.046794891357422,sing
338,0.6609294414520264,discuss,sing,1.4390441929357645,gram,43.0,unint,The philosopher who the scientists discuss during the radio program rarely expresses his ideas in plain language.,pl,11.342476844787598,pl
339,0.18425998091697693,discusses,sing,2.159855589277589,ungram,43.0,int,The philosopher who the scientists discusses during the radio program rarely expresses his ideas in plain language.,pl,17.41471290588379,sing
340,0.36061474680900574,discuss,pl,2.0526508859834367,ungram,43.0,int,The philosophers who the scientist discuss during the radio program rarely express their ideas in plain language.,sing,13.53767204284668,pl
341,0.7176779508590698,discusses,pl,1.2882902942776095,gram,43.0,unint,The philosophers who the scientist discusses during the radio program rarely express their ideas in plain language.,sing,10.352883338928223,sing
342,0.5298652052879333,discuss,sing,1.8505008481257572,ungram,43.0,unint,The philosopher who the scientist discuss during the radio program rarely expresses his ideas in plain language.,sing,16.483076095581055,pl
343,0.5596083402633667,discusses,sing,1.7227841383295424,gram,43.0,int,The philosopher who the scientist discusses during the radio program rarely expresses his ideas in plain language.,sing,10.89472484588623,sing
344,0.5714867115020752,consult,pl,1.6524804568725668,gram,44.0,int,The lawyers who the candidates consult every morning tell him what campaign money they are allowed to accept.,pl,14.837444305419922,pl
345,,consults,pl,,ungram,44.0,unint,The lawyers who the candidates consults every morning tell him what campaign money they are allowed to accept.,pl,,sing
346,0.6388294100761414,consult,sing,1.4907304755198818,gram,44.0,unint,The lawyer who the candidates consult every morning tells him what campaign money he is allowed to accept.,pl,14.437054634094238,pl
347,,consults,sing,,ungram,44.0,int,The lawyer who the candidates consults every morning tells him what campaign money he is allowed to accept.,pl,,sing
348,0.5207237601280212,consult,pl,1.765661480564671,ungram,44.0,int,The lawyers who the candidate consult every morning tell him what campaign money they are allowed to accept.,sing,15.873639106750488,pl
349,,consults,pl,,gram,44.0,unint,The lawyers who the candidate consults every morning tell him what campaign money they are allowed to accept.,sing,,sing
350,0.5223020315170288,consult,sing,1.7726090477786578,ungram,44.0,unint,The lawyer who the candidate consult every morning tells him what campaign money he is allowed to accept.,sing,15.423182487487793,pl
351,,consults,sing,,gram,44.0,int,The lawyer who the candidate consults every morning tells him what campaign money he is allowed to accept.,sing,,sing
352,0.7374950647354126,praise,pl,1.300409959720312,gram,45.0,int,The musicians who the reviewers praise so highly will probably win a Grammy.,pl,8.70149040222168,pl
353,0.5405586361885071,praises,pl,1.7159274030068452,ungram,45.0,unint,The musicians who the reviewers praises so highly will probably win a Grammy.,pl,14.54544448852539,sing
354,0.864855170249939,praise,sing,0.7948575870989631,gram,45.0,unint,The musician who the reviewers praise so highly will probably win a Grammy.,pl,9.881994247436523,pl
355,0.3593713641166687,praises,sing,2.031963982710749,ungram,45.0,int,The musician who the reviewers praises so highly will probably win a Grammy.,pl,14.10916805267334,sing
356,0.5879994630813599,praise,pl,1.7065568025163471,ungram,45.0,int,The musicians who the reviewer praise so highly will probably win a Grammy.,sing,15.140568733215332,pl
357,0.8350967764854431,praises,pl,0.8538212072022304,gram,45.0,unint,The musicians who the reviewer praises so highly will probably win a Grammy.,sing,8.883394241333008,sing
358,0.769793689250946,praise,sing,1.2005041342996539,ungram,45.0,unint,The musician who the reviewer praise so highly will probably win a Grammy.,sing,16.40085220336914,pl
359,0.6781435608863831,praises,sing,1.3559106782973378,gram,45.0,int,The musician who the reviewer praises so highly will probably win a Grammy.,sing,9.081446647644043,sing
360,0.5710191130638123,give,pl,1.7934224909570473,gram,46.0,int,The receptionists who the bosses give the biggest projects never fail to do a stellar job.,pl,9.110300064086914,pl
361,0.25102701783180237,gives,pl,2.2905215444052467,ungram,46.0,unint,The receptionists who the bosses gives the biggest projects never fail to do a stellar job.,pl,16.81765365600586,sing
362,0.7552503347396851,give,sing,1.2249085176114194,gram,46.0,unint,The receptionist who the bosses give the biggest projects never fails to do a stellar job.,pl,10.65941047668457,pl
363,0.16956326365470886,gives,sing,2.2884165452670517,ungram,46.0,int,The receptionist who the bosses gives the biggest projects never fails to do a stellar job.,pl,17.210248947143555,sing
364,0.32579872012138367,give,pl,2.1712818463527053,ungram,46.0,int,The receptionists who the boss give the biggest projects never fail to do a stellar job.,sing,14.160754203796387,pl
365,0.7296103835105896,gives,pl,1.2843019707920034,gram,46.0,unint,The receptionists who the boss gives the biggest projects never fail to do a stellar job.,sing,9.428496360778809,sing
366,0.43047085404396057,give,sing,2.1224216274384395,ungram,46.0,unint,The receptionist who the boss give the biggest projects never fails to do a stellar job.,sing,15.01615047454834,pl
367,0.5567876696586609,gives,sing,1.8038574288912987,gram,46.0,int,The receptionist who the boss gives the biggest projects never fails to do a stellar job.,sing,10.062829971313477,sing
368,0.6500398516654968,create,pl,1.5352171273916524,gram,47.0,int,The actresses who the designers create award show dresses for are extremely fickle and demanding.,pl,10.8211669921875,pl
369,0.36393478512763977,creates,pl,1.9489056162671818,ungram,47.0,unint,The actresses who the designers creates award show dresses for are extremely fickle and demanding.,pl,16.870136260986328,sing
370,0.8294475078582764,create,sing,0.9808081005779355,gram,47.0,unint,The actress who the designers create award show dresses for is extremely fickle and demanding.,pl,12.213326454162598,pl
371,0.2548331320285797,creates,sing,2.2191409203577845,ungram,47.0,int,The actress who the designers creates award show dresses for is extremely fickle and demanding.,pl,17.68060302734375,sing
372,0.41165444254875183,create,pl,1.9987721692467557,ungram,47.0,int,The actresses who the designer create award show dresses for are extremely fickle and demanding.,sing,16.97382926940918,pl
