,attn_to_target,crit,distractor,entropy,grammaticality,id,interference,sentence,subject,surprisal,verb
177,0.16281341016292572,were,pl,1.9523582403280282,ungram,45.0,int,The elderly doctor who treated the tough soldiers usually were reluctant to prescribe pain medication.,sing,9.540184020996094,sing
178,0.34200865030288696,was,sing,1.4132578704571768,gram,45.0,int,The elderly doctor who treated the tough soldier usually was reluctant to prescribe pain medication.,sing,5.5858988761901855,sing
179,0.12041858583688736,were,sing,1.7756035098331473,ungram,45.0,unint,The elderly doctor who treated the tough soldier usually were reluctant to prescribe pain medication.,sing,11.514749526977539,sing
180,0.15082521736621857,was,pl,1.166127164296827,gram,46.0,unint,The football referee who argued with the large quarterbacks surprisingly was unwilling to change the decision.,sing,5.404124736785889,sing
181,0.11104714870452881,were,pl,2.0480850985351045,ungram,46.0,int,The football referee who argued with the large quarterbacks surprisingly were unwilling to change the decision.,sing,10.539653778076172,sing
182,0.1593233197927475,was,sing,1.2413945655077236,gram,46.0,int,The football referee who argued with the large quarterback surprisingly was unwilling to change the decision.,sing,5.506155014038086,sing
183,0.10108032822608948,were,sing,1.6715589628182124,ungram,46.0,unint,The football referee who argued with the large quarterback surprisingly were unwilling to change the decision.,sing,12.267444610595703,sing
184,,was,pl,0.9371870044376375,gram,47.0,unint,The rough woodsman who helped the tired hikers evidently was annoyed with the environmental activists.,sing,4.640475749969482,sing
185,,were,pl,1.9618819439153006,ungram,47.0,int,The rough woodsman who helped the tired hikers evidently were annoyed with the environmental activists.,sing,10.509998321533203,sing
186,,was,sing,0.9783040327393523,gram,47.0,int,The rough woodsman who helped the tired hiker evidently was annoyed with the environmental activists.,sing,4.7032036781311035,sing
187,,were,sing,1.6515960575270432,ungram,47.0,unint,The rough woodsman who helped the tired hiker evidently were annoyed with the environmental activists.,sing,11.333456993103027,sing
188,0.31609803438186646,was,pl,1.579149791796059,gram,48.0,unint,The slick politician who avoided the persistent journalists reportedly was hypocritical in condemning the lobbyists.,sing,6.206425666809082,sing
189,0.18065091967582703,were,pl,2.465621648491191,ungram,48.0,int,The slick politician who avoided the persistent journalists reportedly were hypocritical in condemning the lobbyists.,sing,11.481664657592773,sing
190,0.33266329765319824,was,sing,1.6110002492087039,gram,48.0,int,The slick politician who avoided the persistent journalist reportedly was hypocritical in condemning the lobbyists.,sing,5.679418087005615,sing
191,0.2034437209367752,were,sing,2.0073734564143426,ungram,48.0,unint,The slick politician who avoided the persistent journalist reportedly were hypocritical in condemning the lobbyists.,sing,12.515279769897461,sing
